ArtistID;FirstName;LastName;ArtistURL;Biography;Country;Photo;PhotoCredit;Website
477;;Urban Visuals;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=477;Urban Visuals' team of Nathan Whitford and Konstantinos Mavromichalis are multi-disciplinary artists specializing in responsive lighting and digital media. By combining technology and architecture, Urban Visuals' goal is to create environments and experiences that both inform and engage. Urban Visuals operates out of Vancouver, Toronto and London, England.;Canada;;;
480;Ali;Bruce;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=480;;Canada;;;
482;Barry;Doupé;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=482;"Barry Doupé (b. 1982 Victoria, BC) is a filmmaker living in Vancouver.  He holds a Bachelor of Media Arts Degree from Emily Carr Institute of Art & Design (2004). 
He is also a member of The Lions collaborative drawing group, Jarry and Crazy Weapon.
His films have been screened throughout Canada and Internationally including the Ann Arbor Film Festival, Anthology Film Archives, Lyon Contemporary Art Museum, Pleasure Dome and the Tate Modern.";Canada;;;http://www.barrydoupe.ca
488;Elisa;Yon;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=488;Elisa Yon is a Vancouver based artist whose practice is rooted in architecture and design. After completing a Master of Applied Arts from Emily Carr University of Art + Design in 2012, she continues to develop a social practice, and combines notions of public space, community based art practices, and public art.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=488&ImageId=573;photo courtesy of the artist;http://elisayon.com
489;lisa g;nielsen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=489;Nielsen is a community artist and filmmaker. She is interested in work that has historical reference, social relevance and where possible, comedic sensibilities. Nielsen has been working with film and digital technology since 1999 and leading filmmaking workshops since 2007. Nielsen is also a member of the Iris Film Collective, which promotes the creation and sharing of analog film.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=489&ImageId=574;Photo courtesy of the artist;
492;Rebecca;Bayer;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=492;Rebecca Bayer is a Vancouver-based artist and architectural designer concerned withrelationships between people, material, and atmospheric conditions within lived space. Bayerpursues this theme through public art, architecture, urban design, as well as research andteaching. She has recently worked on projects with 221A Artist Run Centre, City of Burnaby, Cityof Richmond, and the City of North Vancouver. Rebecca is co-director of spacemakeplacedesign, an art and design studio based in Vancouver. Bayer holds a Masters of Architecture fromthe University of British Columbia and a Masters of Fine Art from Central Saint Martins Collegeof Art and Design, UK. Bayer teaches at Emily Carr University of Art + Design.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=492&ImageId=901;;http://www.spacemakeplace.com
495;;Bobo;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=495;;Canada;;;
498;Julia;Iredale;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=498;;;;;
507;Donna;Szoke;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=507;"Donna Szoke is a Canadian artist whose practice includes video, animation, writing, installation, and collaboration. Her work has been exhibited in Canada, US, France, Germany, and Turkey. She has received numerous research awards and grants for her research from funders including SSHRC, Canada Council Media Arts Commissions, BC Arts Council Media Arts, and Ontario Arts Council. She holds a BA, BFA, Sculpture Diploma (Foundry) and an Interdisciplinary MFA.
\tSzoke’s art practice began in Winnipeg MB, designing for Guy Maddin’s early feature films, engaging in performance art and making conceptually based drawings. After moving to Vancouver, her practice shifted into digital video, collaboration and installation. She creates post-conceptual work that is heavily informed by critical studies with repeating themes of immanence, embodied perception, the fluidity of lived experience and a critique of commodity culture.

Art works outside Vancouver: Video Public Art (Temporary): Toronto, ON; St. Catharines, ON";Canada;;;http://www.donnaszoke.com
512;Tim;Barnard;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=512;;Canada;;;
516;Tamar;Frank;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=516;"2011 - ""A thin line between space and matter"" - Lost in Lace Birmingham Museum, UK; KLPD Assen traffic police headquarters commissioned by Atelier Rijksbouwmeester Eindhoven, NL; Kulturhus Dreiume commissioned by Zutphen municipality, NL";;;;http://www.lightspace.org
519;Heather;Morison;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=519;;;;;http://www.morison.info
520;Ivan;Morison;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=520;;;;;http://www.morison.info
522;Shallom (Indigo);Johnson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=522;Indigo is an artist, writer and dancer based in Vancouver, BC. She works in many mediums including stencils, posters, acrylics, oils, photography, and printmaking. Her artwork is an exploration of human relationship, personal story and the weight of memory. Her work often carries a poetic sense of emotion, thoughtfulness and quiet strength. From her lifetime of dance training courses comes a deep-rooted knowledge and understanding of the human figure, of movement and stillness and the brief eternity that lies between. Indigo's work has been shown at galleries and art festivals in Canada, the United States, the UK and across Europe.;Canada;;;
525;Drew;Young;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=525;;Canada;;;
526;Jay;Senetchko;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=526;;Canada;;;
527;Tim;Mack;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=527;;;;;
529;Damian;Moppett;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=529;;Canada;;;
530;Babak;Golkar;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=530;"Babak Golkar is a Canadian artist, working and living in Vancouver, Canada. Golkar spent his formative
years in Tehran until 1996 when he moved to Canada.

His works have been exhibited in venues internationally including: All The Blind Men. Servais Family Collection, Brussels, Belgium (2019); The Exchange Project (La Collection Imaginaire), INCA, Seattle, U.S.A. (2016); Of Labour, Of Dirt, Sazmanab, Tehran, Iran (2014); Time To Let Go&hellip;, Vancouver Art Gallery: Offsite, Vancouver, Canada (2014); Dialectic of Failure, West Vancouver Museum, West Vancouver, Canada (2013); Parergon, Sharjah Contemporary Art Museum, Sharjah, U.A.E. (2012) and Mechanisms of Distortion, Victoria and Albert Museum, London, U.K. (2012). Selected group exhibitions include: Roadside Attractions - Made in Canada. Dunlop Art Gallery, Regina, Canad&aacute; (2018), HERE: Locating Contemporary Canadian Artists. Aga Khan Museum, Toronto, Canad&aacute; (2017), Residue: The Persistence Of The Real, Vancouver Art Gallery, Vnancouver, Canada (2015); Crisis of History &ndash; Beyond History, Framer Framed, Amsterdam, Netherlands (2015); Common Grounds, Museum Villa Stuck, Munich, Germany (2015); L&rsquo;avenir, 9th La Biennale de Montr&eacute;al, Mus&eacute;e d&rsquo;Art Contemporain de Montr&eacute;al, Canada (2014); and Hajj, le p&egrave;lerinage &agrave; La Mecque, Institut du Monde Arabe, Paris, France (2014).

Golkar is the co-founder of the artistic duo Alibaba Conundrum alongside Ali Ahadi. In 2022 Golkar was named the first international Jameel Fellow at the Victoria and Albert Museum in London, U.K., where he has been conducting research on parts of the museum&rsquo;s collection.";Canada;;;https://babakgolkar.ca/
531;Heather;Mitchell;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=531;;Canada;;;http://www.mitch.vancouver.com
532;Michael;Lin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=532;Michael Lin is an artist living and working in Taipei. Lin turns away from painting as an object of contemplation towards one of painting as a bounded, physical space, one we can settle into and inhabit. Lin orchestrates monumental painting installations that re-conceptualize and reconfigure public spaces. Using patterns and designs appropriated from traditional textiles his works have been exhibited in major institutions and international Biennials around the world: The Venice Biennial, PS1, New York, The Palais de Tokyo, Paris, The Vancouver Art Gallery, Museum of Contemporary Art, Tokyo, The Rockbund Art Museum, Shanghai. Transforming the institutional architecture of the public museum, his unconventional paintings invite visitors to reconsider their usual perception of those spaces, and to become an integral part of the work, giving meaning to its potential as an area for interaction, encounter, and re-creation.;Taiwan;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=532&ImageId=1266;;http://www.ateliermichaellin.com
533;Marina;Roy;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=533;"Marina Roy is a visual artist, educator and writer based in Vancouver. Her practice
crosses disciplines with a focus on drawing, painting and animation. Her work investigates material intelligence in a post-humanist perspective. The evolution of her practice draws upon Sigmund Freud and Georges Bataille, demonstrating modes of fantasy, eroticism, and compulsion by way of changed symbols and recognized icons. She has shown nationally and internationally. She is an Associate Professor at the University of British Columbia, Department of Art History, Visual Art and Theory.";Canada;;;
537;Jim;Breukelman;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=537;"Jim Breukelman was born in Trinidad in 1941. His father was British and his mother a Canadian. Before moving to Canada, he lived with his family in Bogotá, Columbia, New York, N.Y. and White Plains, N.Y., U.S.A., and Geneva, Switzerland. He earned his BFA at the Rhode Island School of Design, studying under Harry Callahan and Dieter Roth. 

In 1967 he was hired by the Vancouver School of Art (now Emily Carr University of Art and Design) to plan and implement a four year program in Fine Art Photography, an endeavour that was conceived as the first photography program in Canada to have a strong interdisciplinary focus. From 1967 to 2000, in his various roles as Photography Instructor, Department Head of Photography, and Dean of Media Arts, Jim Breukelman has had a significant influence on the development of artists and photographic art in Vancouver.  Since leaving ECUAD in 2000, he has given his full attention to developing his ideas and themes in photography and exhibiting the resulting work. 

In 2013, Canada Post inaugurated a new stamp series, ‘150 Years of Photography’, which is a historical survey and “a salute to the creativity and accomplishments of our most notable and most extraordinary photographers.” The series will run for five years, with seven new photographers featured in each successive year. Breukelman is one of the photographers featured in the 2013 Issue. This first issue also features Thomas Coffin Doane, Margaret Watkins, Geraldine Moodle, Arnaud Maggs, Rodney Graham, and Gabor Szilasi.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=537&ImageId=577;;http://www.republicgallery.com/breukelman01.html
552;Paige;Bowman;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=552;;Canada;;;
540;Warren;Langley;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=540;"Warren Langley has almost 30 years experience in public artworks. These works have increasingly used light as a principle material. Projects have involved major commissioned artworks in locations as diverse as The New Australian Parliament House, the Vancouver Winter Olympics Village and the Australian Pavilion at the Shanghai World Expo. His body of work has been delivered for a broad range of government, corporate and private clients concerned with the commissioning of artworks specific to a site. In 1999 he was part of the successful team to design and construct the Australian Service Nurses War Memorial, Anzac Avenue, Canberra.

In 1996 he was awarded a Fellowship by the Australia Council for the Arts.

In 2002 and 2005 he was a finalist in the Lempriere national sculpture prize and he lectures regularly both in Australia and overseas on his projects and techniques.

Langley has achieved international recognition for large scale works using glass and light as preferred materials. Over a decade ago, in a spectacular extrapolation of the properties of these materials, he used large bodies of water and other landscape components in conjunction with remote source lighting
technology to create a series of large scale light sculptures loosely titled light and landscape.";;;;http://www.warrenlangley.com.au
547;Faith;Moosang;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=547;Faith Moosang is an interdisciplinary artist who lives and works in Vancouver, BC. Her work centres around inquiry into spectacle culture, media, mediated imagery, and the notion and materiality of archives. She also works as a historical researcher, a writer and curator, and has published books, articles and blogs relating to culture, pop culture, history and photography.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=547&ImageId=578;;http://faithmoosang.com
555;Krista;Schoening;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=555;"Krista Schoening is a painter, draftsman and printmaker. She recently earned her MFA in painting and drawing at the University of Washington, and is now pursuing an MA in Art History at the same institution. Previously she studied painting and drawing with Anthony Ryder, in NM; and with Michelle Tully and Timothy Stotz, in France. Schoening has taught as assistant faculty at Studio Escalier, and as a teaching assistant at the University of Washington. Before becoming a painter, she received her BA from the University of Notre Dame in anthropology and Spanish. HEr work has been exhibited in the US and Europe, in both commercial and public galleries. She lives in Seattle.";USA;;;http://kristaschoening.com
556;Coley;Mixan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=556;;USA;;;
558;Andrea;Wan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=558;;Germany;;;
563;Lyse;Lemieux;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=563;"Lyse Lemieux&rsquo;s interdisciplinary practice has focused primarily on drawing, sculpture and installation. Through considerations of process and materiality her work explores the space between abstraction and representation, while consistently maintaining an interest in the human figure. Originally from Ottawa, Lyse Lemieux attended the University of Ottawa from 1974 to 1976 and graduated with a BFA from the University of British-Columbia in 1978.

She has exhibited nationally and internationally including the Canadian Cultural Centre; Rome, the Vancouver Art Gallery; Vancouver, Oakville Galleries; Toronto, Richmond Art Gallery; Richmond, BC, The Charles H. Scott Gallery; Vancouver, Tr&eacute;panier-Baer Gallery in Calgary, Katzman Contemporary, Toronto; WAAP; Vancouver, SFU Gallery; Burnaby and, the Contemporary Art Gallery in Vancouver. Lemieux has been awarded grants from the BC Arts council, the Canada Council and is the 2017 recipient of the VIVA AWARD granted annually by the Doris and Jack Shadbolt Foundation for the visual Arts.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=563&ImageId=1932;;https://www.lyselemieux.com/
566;Ryan;McKenna;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=566;;;;;
570;Richard;Shorty;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=570;;;;;
597;Neil;Campbell;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=597;"Neil Campbell lives and works in Vancouver. In 2006, he curated Paint: A Psychedelic Primer at the Vancouver Art Gallery. Campbell has had solo exhibitions at Gallery Franco Noero, Turin; Andrea Rosen Gallery, New York; and Marianne Boesky Gallery, New York. His work has been included in the group shows at the National Gallery of Canada, Ottawa; Contemporary Art Gallery, Vancouver; Hayward Gallery, London; Vancouver Art Gallery; and Belkin Gallery, Vancouver;";Canada;;;
579;Asim;Waqif;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=579;Asim Waqif studied architecture at the School of Planning and Architecture in New Delhi, and shortly after graduation he turned his focus to a dedicated art-practice. He has worked in sculpture, video, photography and site-specific public installation. Many of his permanent sculptures and temporary installations in India and throughout Asia including exhibitions at Khoj, New Delhi (2008), Hong Kong Art fair (2010) have been constructed with bamboo. Considered a pedestrian material in India because of its abundance, Waqif draws on the multiple ways in which bamboo is used in India, including scaffolding for construction projects, etc.The use of bamboo underscores Waqif’s interest in innovative constructions using traditional, local materials (vernacular architecture) as well as his ongoing concern for environmental sustainability. However following invitations to create site-specific works in Europe, where bamboo is not a common material, Waqif turned his attention to the solid waste management systems in the cities he visited. This led to the use of more unconventional materials such as discarded wood panels, wiring, metal, steal and plastic waste. He has created site-specific installations for the Palais de Tokyo in Paris, France (2012), the 8th Asia Pacific Triennial in Brisbane, Australia (2013), among others.;;;;
583;Zhang;Huan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=583;Zhang lives and works in Shanghai. A multi-disciplinary artist, his practice utilizes various media, including photography, installation, sculpture and painting. After nearly 10 years in New York City, where he became famous for provocative performances that subjected his own body to challenging tests of endurance, Zhang returned to Shanghai in 2005 and shifted to an object-based practice. In Spring 2014, Zhang Huan was awarded “Chevalier de la Légion d’Honneur” by the French government in recognition of his outstanding contributions to the inheritance and communication of Chinese culture and the promotion of French-Chinese cultural and artistic exchanges.Zhang Huan has held many solo exhibitions in New York, London, Toronto, Florence, Berlin, Milan,Sydney, and Shanghai. He has participated in numerous group exhibitions, biennials and events invenues such as the Art Gallery of New South Wales (2015), Centre Georges Pompidou (2014), Gwangju Biennale (2013), 55th Venice Art Biennale (2013), the Metropolitan Museum of Art (2013), Shanghai Art Museum (2012), Expo Shanghai（2010), the Guggenheim Museum Museum of Modern Art (2010), San Francisco Museum of Modern Art (2008). The Lyric opera Semele, for which Zhang Huan works as director and set designer, has made its world tour in Brussels, Beijing, Toronto and New York.Collections of Zhang Huan’s art can be found in the contemporary art museums of major cities all overthe world, as well as in the collections of art foundations, including the New York Museum of ModernArt, the Solomon R. Guggenheim Museum, the Metropolitan Museum of Art, and the John D. andCatherine T. MacArthur Foundation in Chicago, Illinois, the Pompidou Center in Paris, the Shanghai ArtMuseum, and Palazzo Vecchio and Forte di Belvedere in Florence, Italy, with nearly a hundred institutions hosting public collections.;China;;;http://www.zhanghuan.com
588;Elizabeth;McIntosh;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=588;Elizabeth McIntosh is a Canadian artist living and working in Vancouver, British Columbia. Recent exhibitions include Sticky Fingers at Arsenal Contemporary, New York, Ambivalent Pleasures at the Vancouver Art Gallery, Bricks are Heavy at CANADA, New York (2016), and Fort Greene at VENUS, Los Angeles (2016). Her work is featured in Vitamin P3: New Perspectives in Painting (Phaidon Books, 2016). McIntosh participated in the Fogo Island Arts Residency (2017), and the ISCP residency in Brooklyn (2015). She was the recipient of the 2013 VIVA Award. Her works are held in the public collections of the National Gallery of Canada, the Art Gallery of Ontario, Toronto, and the Vancouver Art Gallery. McIntosh is an Associate Professor at Emily Carr University of Art and Design (2018).;Canada;;;http://elizabethmcintosh.ca
589;Shigeru;Ban;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=589;;Japan;;;
594;;Polit-Sheer-Form Office (PSFO);https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=594;"""Polit-Sheer-Form Office (PSFO) is an art collective composed of artists Hong Hao (b. 1965, Beijing), Xiao Yu (b. 1965, Inner Mongolia), Song Dong (b. 1966, Beijing), Liu Jianhua (1962, Ji’an) and curator/critic Leng Lin (b. 1965, Beijing). The artists are from a generation marked by China’s shift from Communism as both economic and political order to a nation with capitalist ideals and Communist governance. Despite having come of age in a social and political environment that championed the collective over the individual, each member of the group enjoys a significant international solo career. United by their childhood memories of communal gatherings, PSFO’s declared moto is to “seek the collective form” and propose a new socialism for the twenty-first century, through a communal multidisciplinary art practice."" - Courtesy of the Vancouver Art Gallery";China;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=594&ImageId=1669;;
596;John Paul;Velten;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=596;;;;;
601;Marie;Khouri;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=601;;Canada;;;https://www.mariekhouri.com
604;James;Harry;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=604;;;;;
607;Robyn;Sparrow;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=607;"""Weaving is so much a part of me that it's hard to separate it from my everyday existence. Learning to weave was, and continues to be a very important part of my life. Through weaving, I feel that I've grown strong spiritually and emotionally. I think weaving is really important. For one reason, it's part of a larger acknowledgement of Salish people as a whole. It is a source of pride for our people.""";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=607&ImageId=1636;;
629;Art;Sterritt;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=629;Art Sterritt, who also goes by the name Myanxa, trained as a carver and printmaker at 'Ksan, a historical village, museum, and art school that opened in 1970 near the former nineteenth-century village of Gitanmaax. Art attended 'Ksan from 1970 to 1972, and learned carving, as well as jewellery engraving, from established Gitxsan artists Walter Harris and Earl Muldoe. Art resides in Prince Rupert, BC, and is still active as a maker of ceremonial headdresses and totem poles for the Gitxsan and Wet'suwet'en peoples. (Lattimer Gallery website);;;;
630;Scott;Massey;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=630;;;;;
610;Hazel;Bell-Koski;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=610;;;;;
618;Samuel;Roy-Bois;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=618;Samuel Roy-Bois is a Quebecois artist, musician, and performer. Roy-Bois is interested in the deconstruction of space, questioning and redefining the boundaries between art and exhibition spaces. His installations have been shown across Canada and internationally.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=618&ImageId=1537;;https://www.samuelroybois.com
635;Sunny;Nestler;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=635;Sunny Nestler’s visual art practice is rooted in drawing and studies mechanisms of biological life using a process that mimics DNA replication and mutation. They also work in bookmaking, installation, mixed media, performance, and painting. Their subject matter cross pollinates biological processes, DIY communities, and unusual landscapes with the political affect of relatedness and adaptation. Nestler holds an MFA from Emily Carr University, where they currently teach drawing and natural science classes. Nestler has published work as an illustrator and artist’s book maker, and exhibited and performed throughout North America.;Canada;;;
653;Gerri;York;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=653;"Gerri York&rsquo;s practice focuses on the material, magical and spectral aspects of photography. Her recent work Fold, exploring the nature of camera-less photography, was shown at Malaspina Printmakers&#39; as part of Capture Photography Festival in 2019.

York&rsquo;s work has been exhibited in a wide variety of exhibitions and juried shows, and is included in both public and private collections in Canada and internationally.";Canada;;;
654;Osvaldo Ramirez;Castillo;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=654;"Originally from El Salvador, Osvaldo Ramirez Castillo has exhibited extensively across Canada and internationally in spaces such as the Southern Alberta Art Gallery, the International Print Center in New York, MAI (Montr&eacute;al Arts interculturels), La Halle Saint Pierre in Paris, and at Marte- Museo de Arte de El Salvador among others.

He is a recipient of the Artist Studio Award Program from the City of Vancouver (2015-2018), a Pollock-Krasner Foundation Grant (2010), and numerous others from the Canada Arts Council.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=654&ImageId=1847;;https://www.osvaldoramirezcastillo.com
655;;Kisyuu;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=655;"Kisyuu was born and raised in Japan and was given a calligraphy master name &ldquo;Kisyuu&rdquo; from her master Kosyuu Kobayashi at the age of 18. She has earned numerous awards, and since moving to Canada in 2007 has been working on her calligraphy installations, workshops, lessons, exhibitions, live performances, and commissioned artworks.

Kisyuu writes both traditional and modern freestyle calligraphy, using the brush and sumi ink to express her true self, and wishing to create both inner and outer peace.";Canada;;;http://www.kisyuu-calligraphy.com/
657;Fred;Wah;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=657;"Fred Wah is a Vancouver poet who has published numerous books of poetry, fiction, and criticism. His work has been awarded the Governor-General&rsquo;s Award, among others. He is a former Parliamentary Poet Laureate and an Officer of the Order of Canada.

His best-known book is Diamond Grill (1996), a biofiction about a small-town Chinese-Canadian caf&eacute;. He collaborated with poet Rita Wong on beholden: a poem as long as the river (2019) and Talonbooks has published Music at the Heart of Thinking (2020).";Canada;;;http://www.fredwah.ca
658;Nick;Conbere;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=658;"Nick Conbere is an artist who presents landscapes based on experiential interpretations of place and investigates the intertwining of natural and human-made environments.

He has exhibited at the Minneapolis Institute of Arts, International Print Center and Touchstones Nelson Museum of Art and History, and his illustrations have been featured in the New York Times and other publications.

He works as an Associate Professor at Emily Carr University of Art and Design.";Canada;;;http://www.nickconbere.com
659;;Tafui;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=659;"Born in Xaymaca/Kingston, Jamaica, Tafui moved to Tiohti&agrave;:ke/Montreal where she received a Diploma of College Studies (DEC) in studio arts from Dawson College and a Bachelor of Fine Arts in Design Art at Concordia University.

Her work spans various media fine art, textile design, and murals. She is inspired by her love for Indigenous cultures, modern design, and traditional textile techniques. Tafui has exhibited at the Vancouver Art Gallery where she also collaborated to create their first charity fundraiser for arts education.";Canada;;;https://shoptafui.com
662;Paige;Gratland;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=662;"Paige Gratland is a visual artist and filmmaker working in documentary, craft, and print publication. Her conceptual practice disrupts dominant narratives, reworking material culture for queer audiences.

In 2019 she learned to weave at the Richmond Weavers and Spinners Guild, and recently completed Master Weavers Level One at Olds College, AB. Her woven work is informed by relational colour theory and explores the link between specific colourways and historical memory.

Employing creative strategies to seek out intergenerational community and make connections is a theme that runs through her practice.";Canada;;;https://www.instagram.com/pgratland/
668;Eri;Ishii;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=668;;;;;
669;June;Yun;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=669;;;;;
670;Kim Kennedy;Austin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=670;Kim Kennedy Austin lives and works in Vancouver BC and holds a BFA from the Emily Carr Institute of Art + Design. She employs mediums including drawing, watercolour and craft materials and is interested in issues of repetition and labour. Her work is held in the permanent collections of the Vancouver Art Gallery, West Vancouver Art Museum and the Burnaby Art Gallery.;Canada;;;https://kimkennedyaustin.weebly.com/
672;Vanessa;Brown;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=672;"Vanessa Brown works in sculpture and installation, primarily using steel. She is interested in challenging steel&rsquo;s associations with industry and monument, by focusing on its subtler qualities such as its versatility and slightness. Her work explores various ideas around craft, feminized labour, gestures of comfort, ideas of escape, and liminal spaces such as holes and dreams. She has exhibited in Canada, Germany, Luxembourg, the USA, and Mexico, with solo and twoperson exhibitions at The Esker Foundation, Calgary; Patel Brown, Toronto; Projet Pangee, Montreal; The Western Front, Vancouver; The Armory Show, New York; and group exhibitions at the Vancouver Art Gallery; Fellner Louvigny, Luxembourg; and K&uuml;nstlerhaus Bethanien, Berlin.";Canada;;;https://www.vanessa-brown.com/
